Who directed El Nido?	SELECT col3 FROM table_1_10798928_1 WHERE col2='El nido' 
Who was the director of Love,Hate,and Death?	SELECT col3 FROM table_1_10798928_1 WHERE col1='Love, Hate and Death' 
Who directed Dulcinea?	SELECT col3 FROM table_1_10798928_1 WHERE col2='Dulcinea' 
What are the slovenian names of the villages that had 65.9% of slovenes in 1951?	SELECT col1 FROM table_1_10797463_1 WHERE col4='65.9%' 
What are the slovenian names of the villages that had 16.7% of slovenes in 1991?	SELECT col1 FROM table_1_10797463_1 WHERE col3='16.7%' 
How many villages had 21.7% of slovenes in 1991?	SELECT COUNT(col0) FROM table_1_10797463_1 WHERE col3='21.7%' 
what percent of slovenes did the village called cahorce in slovenian have in 1991?	SELECT col3 FROM table_1_10797463_1 WHERE col1='Cahorce' 
What is the slovenian name for the village that in german is known as st.margarethen?	SELECT col1 FROM table_1_10797463_1 WHERE col0='St.Margarethen' 
For games on December 20,how many points did the scoring leaders get?	SELECT col4 FROM table_1_10812293_4 WHERE col1='December 20' 
Who was the scoring leader and how many points did he get in games on December 23?	SELECT col4 FROM table_1_10812293_4 WHERE col1='December 23' 
What is the pick #for the position de?	SELECT col0 FROM table_1_10812938_3 WHERE col3='DE' 
Which player went to college at Saint Mary's?	SELECT col2 FROM table_1_10812938_3 WHERE col4='Saint Mary's' 
What is the position for the player with cfl team Winnipeg blue bombers?	SELECT col3 FROM table_1_10812938_3 WHERE col1='Winnipeg Blue Bombers' 
Which player went to college at Laval?	SELECT col2 FROM table_1_10812938_3 WHERE col4='Laval' 
What was the college for the player with the cfl team of Edmonton Eskimos (via calgary)?	SELECT col4 FROM table_1_10812938_3 WHERE col1='Edmonton Eskimos (via Calgary)' 
What's the team of the player from St. Francis Xavier College?	SELECT col1 FROM table_1_10812938_5 WHERE col4='St. Francis Xavier' 
What player is on the Montreal Alouettes CFl team?	SELECT col2 FROM table_1_10812938_5 WHERE col1='Montreal Alouettes' 
What's the pick number of the player from Toronto Argonauts?	SELECT MIN(col0) FROM table_1_10812938_5 WHERE col1='Toronto Argonauts' 
What's the pick number of the player whose position is CB?	SELECT col0 FROM table_1_10812938_5 WHERE col3='CB' 
What's the pick number of the player from New Mexico?	SELECT MAX(col0) FROM table_1_10812938_5 WHERE col4='New Mexico' 
What player went to Ohio State College?	SELECT col2 FROM table_1_10812938_5 WHERE col4='Ohio State' 
What is the minimum introduced value for the Departmental region?	SELECT MIN(col2) FROM table_1_1081459_1 WHERE col4='Departmental' 
What is the smallest introduced value?	SELECT MIN(col2) FROM table_1_1081459_1 WHERE 
Which CFL Teams drafted an OL in 2006?	SELECT col1 FROM table_1_10812938_4 WHERE col3='OL' 
Which college is aligned to the Saskatchewan Roughriders?	SELECT col4 FROM table_1_10812938_4 WHERE col1='Saskatchewan Roughriders' 
What Position did the Hamilton Tiger-Cats (via Ottawa)pick in the 2006 Draft.	SELECT col3 FROM table_1_10812938_4 WHERE col1='Hamilton Tiger-Cats (via Ottawa)' 
What is the earliest pick listed in the table.	SELECT MIN(col0) FROM table_1_10812938_4 WHERE 
What episode number had production code e4423?	SELECT MAX(col1) FROM table_1_10842344_1 WHERE col6='E4423' 
What's the latest episode in a season where the U.S. viewers totaled 14.37 million?	SELECT MAX(col1) FROM table_1_10842344_1 WHERE col7='14.37' 
Who directed the episode "Escape"?	SELECT col3 FROM table_1_10842344_1 WHERE col2='"Escape"' 
How many seasons is the season finale on May 26,2010?	SELECT COUNT(col0) FROM table_1_10819266_8 WHERE col4='May 26, 2010' 
What episodes are there where the season premier is September 23,2009?	SELECT col1 FROM table_1_10819266_8 WHERE col3='September 23, 2009' 
What is the season finale for season 4?	SELECT col4 FROM table_1_10819266_8 WHERE col0='4' 
How many season premiers have a rank of #21?	SELECT col3 FROM table_1_10819266_8 WHERE col6='#21' 
What are the seasons where September 26,2007 is the season premier?	SELECT col5 FROM table_1_10819266_8 WHERE col3='September 26, 2007' 
What max processor has a maximum memory of 256 gb?	SELECT col2 FROM table_1_10818465_1 WHERE col4='256 GB' 
What is the max memory of the t5120 model?	SELECT col4 FROM table_1_10818465_1 WHERE col0='T5120' 
What is the max ru for models with the processor frequency of 1.0,1.2,or 1.4ghz?	SELECT MIN(col1) FROM table_1_10818465_1 WHERE col3='1.0, 1.2, 1.4GHz' 
What is the lowest ru?	SELECT MIN(col1) FROM table_1_10818465_1 WHERE 
What ga date do the models with 1.0,1.2,1.4ghz processor frequencies have?	SELECT col6 FROM table_1_10818465_1 WHERE col3='1.0, 1.2, 1.4GHz' 
What is the ga date of the t5120 model?	SELECT col6 FROM table_1_10818465_1 WHERE col0='T5120' 
What is the sport of the La Liga league?	SELECT col1 FROM table_1_10815352_1 WHERE col0='La Liga' 
What's the minimum total attendance of the Premier League association football?	SELECT MIN(col6) FROM table_1_10815352_1 WHERE col1='Association football' AND col0='Premier League' 
What's the average attendance of the leagues in the season of 2013?	SELECT MIN(col5) FROM table_1_10815352_1 WHERE col3='2013' 
What's the total attendance of the leagues in season of 2010?	SELECT COUNT(col6) FROM table_1_10815352_1 WHERE col3='2010' 
Who were the directors of the film submitted with the title Young Torless?	SELECT col3 FROM table_1_10874596_1 WHERE col1='Young Torless' 
What was the original title of the film submitted with the title A Woman in Flames?	SELECT col2 FROM table_1_10874596_1 WHERE col1='A Woman in Flames' 
In what years was a film submitted with the title The Enigma of Kaspar Hauser?	SELECT col0 FROM table_1_10874596_1 WHERE col1='The Enigma of Kaspar Hauser' 
Who were the directors of the film with the original title o.k.?	SELECT col3 FROM table_1_10874596_1 WHERE col2='o.k.' 
What is the division for the division semifinals playoffs?	SELECT col1 FROM table_1_1087659_2 WHERE col4='Division Semifinals' 
What is the number in series of "say uncle"?	SELECT col0 FROM table_1_10908676_7 WHERE col2='"Say Uncle"' 
What is the title written by David Mamet?	SELECT col2 FROM table_1_10908676_7 WHERE col4='David Mamet' 
What was the finale for 	SELECT col6 FROM table_1_10942714_1 WHERE col2='' 
What was the finale for 	SELECT col6 FROM table_1_10942714_1 WHERE col2='' 
How many viewers were there for the premier with 34	SELECT col7 FROM table_1_10942714_1 WHERE col5='34' 
How many are listed under 	SELECT COUNT(col4) FROM table_1_10942714_1 WHERE col2='' 
Who was the director of the episode with a production code of 2393059?	SELECT col3 FROM table_1_10953197_2 WHERE col6='2393059' 
How many people wrote "Michael's Game"?	SELECT COUNT(col4) FROM table_1_10953197_2 WHERE col2='"Michael's Game"' 
When did the episode title "Duet For One"air?	SELECT col5 FROM table_1_10953197_2 WHERE col2='"Duet for One"' 
Which episode had 16.38 million U.S. viewers?	SELECT col2 FROM table_1_10935548_1 WHERE col7='16.38' 
What is the production code of the episode written by Jose Molina that aired on October 12,2004?	SELECT col6 FROM table_1_10935548_1 WHERE col4='Jose Molina' AND col5='October 12, 2004' 
What was the original air date of the episode "Quarry"?	SELECT col5 FROM table_1_10935548_1 WHERE col2='"Quarry"' 
Which episode was directed by Jean de Segonzac?	SELECT col2 FROM table_1_10935548_1 WHERE col3='Jean de Segonzac' 
what are the original air dates with a production code of 2394087	SELECT col5 FROM table_1_10953197_3 WHERE col6='2394087' 
Who are the writers for the title "boxing sydney"	SELECT col4 FROM table_1_10953197_3 WHERE col2='"Boxing Sydney"' 
What are the production codes for the title "all about brooke"	SELECT col6 FROM table_1_10953197_3 WHERE col2='"All About Brooke"' 
Who are the writer(s)for the production code 2394084	SELECT col4 FROM table_1_10953197_3 WHERE col6='2394084' 
What's the total number of episodes with the production code 2395113A?	SELECT COUNT(col2) FROM table_1_10953197_4 WHERE col6='2395113A' 
What's the number of the episode called "Melrose Unglued"?	SELECT MAX(col0) FROM table_1_10953197_4 WHERE col2='"Melrose Unglued"' 
Who's the writer for the episode with a production code 2395114?	SELECT col4 FROM table_1_10953197_4 WHERE col6='2395114' 
Who directed the episode titled "Full Metal Betsy"?	SELECT col3 FROM table_1_10953197_4 WHERE col2='"Full Metal Betsy"' 
What's the number of the episode with production code 2395118?	SELECT col1 FROM table_1_10953197_4 WHERE col6='2395118' 
Who was the writer for the episode with production code 2395096?	SELECT col4 FROM table_1_10953197_4 WHERE col6='2395096' 
What generation of spectrograph is most likely to detect a planet with a radial velocity of 0.089 m/s?	SELECT col5 FROM table_1_10932739_2 WHERE col4='0.089' 
How long is the orbital period for the planet that has a semimajor axis of 5.20 au?	SELECT col3 FROM table_1_10932739_2 WHERE col2='5.20' 
What generation of spectrograph is Jupiter detected by?	SELECT col5 FROM table_1_10932739_2 WHERE col0='Jupiter' 
Which planet has an orbital period of 11.86 years?	SELECT col0 FROM table_1_10932739_2 WHERE col3='11.86 years' 
who directed the production code 2398204	SELECT col3 FROM table_1_10953197_7 WHERE col6='2398204' 
when did "unpleasantville"air?	SELECT col5 FROM table_1_10953197_7 WHERE col2='"Unpleasantville"' 
who is the director of "lexi gets stiffed?"	SELECT col3 FROM table_1_10953197_7 WHERE col2='"Lexi Gets Stiffed"' 
What is player Alexis Bwenge's pick number?	SELECT col0 FROM table_1_10960039_1 WHERE col2='Alexis Bwenge' 
What player is pick #2?	SELECT col2 FROM table_1_10960039_1 WHERE col0='2' 
Which player's college is Saskatchewan?	SELECT col2 FROM table_1_10960039_1 WHERE col4='Saskatchewan' 
What is McMaster College's pick number?	SELECT MIN(col0) FROM table_1_10960039_1 WHERE col4='McMaster' 
give the least number of times an episode was shown from 1997-1998	SELECT MIN(col1) FROM table_1_10953197_6 WHERE 
when was the episode named "the doctor is in... deep"first broadcast 	SELECT col5 FROM table_1_10953197_6 WHERE col2='"The Doctor Is In... Deep"' 
how many times does the episode called "coop de grace"appear 	SELECT COUNT(col0) FROM table_1_10953197_6 WHERE col2='"Coop de Grace"' 
what is season 6 sum of both the number of times processing ID 2397162 was assigned and the number of times chip chalmers managed an episode 	SELECT MAX(col1) FROM table_1_10953197_6 WHERE col3='Chip Chalmers' AND col6='2397162' 
Which player went to Michigan State?	SELECT col2 FROM table_1_10966926_2 WHERE col6='Michigan State' 
Which player went to college in Oklahoma?	SELECT col2 FROM table_1_10966926_2 WHERE col6='Oklahoma' 
Which position does Colt Brennan play?	SELECT col3 FROM table_1_10966926_2 WHERE col2='Colt Brennan' 
What is the height of the person that weighs 320 pounds?	SELECT col4 FROM table_1_10966926_2 WHERE col5='320' 
How many colleges have a DB position?	SELECT COUNT(col4) FROM table_1_10975034_4 WHERE col3='DB' 
What is the maximum number of picks for the CFL team Calgary Stampeders?	SELECT MAX(col0) FROM table_1_10975034_4 WHERE col1='Calgary Stampeders' 
How many CFL teams are from York college?	SELECT COUNT(col1) FROM table_1_10975034_4 WHERE col4='York' 
What CFL teams are part of Simon Fraser college?	SELECT col1 FROM table_1_10975034_4 WHERE col4='Simon Fraser' 
Which players have a pick number of 27?	SELECT col2 FROM table_1_10975034_4 WHERE col0='27' 
How many times were players named brett ralph were selected?	SELECT COUNT(col0) FROM table_1_10960039_6 WHERE col2='Brett Ralph' 
What schools did lenard semajuste play for?	SELECT col4 FROM table_1_10960039_6 WHERE col2='Lenard Semajuste' 
What is the highest selection number for the saskatchewan roughriders team?	SELECT MAX(col0) FROM table_1_10960039_6 WHERE col1='Saskatchewan Roughriders' 
How many fb players were drafted?	SELECT COUNT(col0) FROM table_1_10960039_6 WHERE col3='FB' 
How many players played for adams state school?	SELECT COUNT(col2) FROM table_1_10960039_6 WHERE col4='Adams State' 
What teams drafted players that played for northwood school?	SELECT col1 FROM table_1_10960039_6 WHERE col4='Northwood' 
What college did Craig Zimmer go to?	SELECT col4 FROM table_1_10975034_5 WHERE col2='Craig Zimmer' 
What is the pick number of regina?	SELECT col0 FROM table_1_10975034_5 WHERE col4='Regina' 
What is the player who is lb and cfl team is saskatchewan roughriders?	SELECT col2 FROM table_1_10975034_5 WHERE col3='LB' AND col1='Saskatchewan Roughriders' 
What is the cfl team that has a position of ol?	SELECT col1 FROM table_1_10975034_5 WHERE col3='OL' 
What is the number of position where the pick number is 43?	SELECT COUNT(col3) FROM table_1_10975034_5 WHERE col0='43' 
What is the cfl team with ryan folk?	SELECT col1 FROM table_1_10975034_5 WHERE col2='Ryan Folk' 
What release date is when kids-270 is a reference? 	SELECT col2 FROM table_1_10979230_5 WHERE col3='KIDS-270' 
what is the title where romaji is titles da.i.su.ki	SELECT col1 FROM table_1_10979230_5 WHERE col0='Da.i.su.ki' 
what are the title in japanese where the reference is kids-430?	SELECT col1 FROM table_1_10979230_5 WHERE col3='KIDS-430' 
who is the reference when romaji title is heartbreak sniper?	SELECT col3 FROM table_1_10979230_5 WHERE col0='Heartbreak Sniper' 
What rank is  on the Japanese singles chart?	SELECT COUNT(col4) FROM table_1_10979230_4 WHERE col1='' 
How many songs have mi-chemin as their Japanese name and romanji name?	SELECT COUNT(col0) FROM table_1_10979230_4 WHERE col1='Mi-Chemin' 
What was the partial thromboplastin time for factor x deficiency as seen in amyloid purpura	SELECT col2 FROM table_1_1099080_1 WHERE col0='Factor X deficiency as seen in amyloid purpura' 
How many conditions have an unaffected prothrombin time and a prolonged bleeding time	SELECT COUNT(col0) FROM table_1_1099080_1 WHERE col1='Unaffected' AND col3='Prolonged' 
What was the bleeding time for the factor x deficiency as seen in amyloid purpura	SELECT col3 FROM table_1_1099080_1 WHERE col0='Factor X deficiency as seen in amyloid purpura' 
What conditions had both prolonged bleeding times and prolonged partial thromboplastin times	SELECT col0 FROM table_1_1099080_1 WHERE col2='Prolonged' AND col3='Prolonged' 
What was the bleeding time for factor xii deficiency	SELECT col3 FROM table_1_1099080_1 WHERE col0='Factor XII deficiency' 
What were the bleeding times when both the platelet count was unaffected and the partial thromboplastin time was unaffected	SELECT col3 FROM table_1_1099080_1 WHERE col2='Unaffected' AND col4='Unaffected' 
what's the tuesday time with location being millhopper	SELECT col2 FROM table_1_11019212_1 WHERE col0='Millhopper' 
what's the wednesday time with monday being 10:00-8:00	SELECT col3 FROM table_1_11019212_1 WHERE col1='10:00-8:00' 
what's the thursday time with location being hawthorne	SELECT col4 FROM table_1_11019212_1 WHERE col0='Hawthorne' 
what's the saturday time with wednesday being 10:00-5:00	SELECT col6 FROM table_1_11019212_1 WHERE col3='10:00-5:00' 
what's the thursday time with sunday being 1:00-5:00 and tuesday being 1:00-7:00	SELECT col4 FROM table_1_11019212_1 WHERE col7='1:00-5:00' AND col2='1:00-7:00' 
what's the monday time with tuesday being 9:00-6:00	SELECT col1 FROM table_1_11019212_1 WHERE col2='9:00-6:00' 
What are all the reports where Paul Tracy had the fastest lap?	SELECT col6 FROM table_1_11056278_3 WHERE col3='Paul Tracy' 
Who drove the fastest lap at the Tenneco Automotive Grand Prix of Detroit?	SELECT col3 FROM table_1_11056278_3 WHERE col1='Tenneco Automotive Grand Prix of Detroit' 
Who had the fastest lap in the races won by Max Papis?	SELECT col3 FROM table_1_11056278_3 WHERE col4='Max Papis' 
In Round 6,how many winning drivers were there?	SELECT COUNT(col4) FROM table_1_11056278_3 WHERE col0='6' 
What are the original names of the districts where the population in the 2010 census was 210450?	SELECT col1 FROM table_1_1104312_5 WHERE col3='210450' 
What is the original name of the district with the current English name of South Bogor?	SELECT col1 FROM table_1_1104312_5 WHERE col0='South Bogor' 
What is the listed population from the 2010 census of West Bogor?	SELECT MIN(col3) FROM table_1_1104312_5 WHERE col0='West Bogor' 
How many districts have an area of 17.72 KM2?	SELECT COUNT(col0) FROM table_1_1104312_5 WHERE col2='17.72' 
What is the area in km2 for the district whose original name was Kecamatan Bogor Timur?	SELECT col2 FROM table_1_1104312_5 WHERE col1='Kecamatan Bogor Timur' 
What is the number of colour with the regisration number of mg-509?	SELECT COUNT(col1) FROM table_1_11066073_1 WHERE col4='MG-509' 
How many episodes are named "Haunt You Every Day"?	SELECT COUNT(col5) FROM table_1_11058032_1 WHERE col2='" Haunt You Every Day "' 
What is the title of the episode directed by Mark Tinker?	SELECT col2 FROM table_1_11058032_1 WHERE col3='Mark Tinker' 
When was the episode "Let The Truth Sting"written by Mark Wilding aired?	SELECT col5 FROM table_1_11058032_1 WHERE col4='Mark Wilding' AND col2='" Let the Truth Sting "' 
What episode in the season was directed by Jeff Melman?	SELECT MIN(col1) FROM table_1_11058032_1 WHERE col3='Jeff Melman' 
How many episodes had 16.03 million viewers?	SELECT COUNT(col0) FROM table_1_11058032_1 WHERE col6='16.03' 
What is the number of interregnum for duration 3 months,6 days?	SELECT COUNT(col1) FROM table_1_11071897_1 WHERE col2='3 months, 6 days' 
Who directed Episode 8?	SELECT col3 FROM table_1_11075747_4 WHERE col1='8' 
Who directed the episode called "Tell-tale Heart"?	SELECT col3 FROM table_1_11075747_4 WHERE col2='"Tell-Tale Heart"' 
What was the original air date for Series 36?	SELECT col5 FROM table_1_11075747_4 WHERE col0='36' 
Who wrote Series 38?	SELECT col4 FROM table_1_11075747_4 WHERE col0='38' 
What is the percentage for manhattan 45,901?	SELECT COUNT(col7) FROM table_1_1108394_24 WHERE col1='45,901' 
Who won the 1973 democratic initial primary for queens of 19%?	SELECT col0 FROM table_1_1108394_24 WHERE col4='19%' 
What is the manhattan for richmond 35%?	SELECT col1 FROM table_1_1108394_24 WHERE col5='35%' 
What is the queens where richmond staten is 42%?	SELECT col4 FROM table_1_1108394_24 WHERE col5='42%' 
what's the party with brooklyn value of 51.0%	SELECT col1 FROM table_1_1108394_43 WHERE col4='51.0%' 
what's the brooklyn with queens value of 16.8%	SELECT col4 FROM table_1_1108394_43 WHERE col5='16.8%' 
what is the minimum total	SELECT MIN(col7) FROM table_1_1108394_43 WHERE 
what's the % with total value of 249887 and queens value of 6.8%	SELECT col8 FROM table_1_1108394_43 WHERE col7='249887' AND col5='6.8%' 
Which teams were in the central division and located in livonia?	SELECT col0 FROM table_1_11094950_1 WHERE col4='Central' AND col1='Livonia' 
Which teams are located in highland township?	SELECT col0 FROM table_1_11094950_1 WHERE col1='Highland Township' 
What conference was the churchill chargers team in?	SELECT col3 FROM table_1_11094950_1 WHERE col0='Churchill Chargers' 
What was the titles of the episodes written by ken lazebnik?	SELECT col2 FROM table_1_11111116_7 WHERE col4='Ken LaZebnik' 
Who directed an episode that had 2.81 million U.S. viewers?	SELECT col3 FROM table_1_11111116_7 WHERE col6='2.81' 
What were the names of the episodes that had 3.02 million U.S. viewers?	SELECT col2 FROM table_1_11111116_7 WHERE col6='3.02' 
What were the original air dates of the episode named "winds of war"?	SELECT col5 FROM table_1_11111116_7 WHERE col2='"Winds of War"' 
Who directed episodes that had 2.61 million U.S. viewers?	SELECT col3 FROM table_1_11111116_7 WHERE col6='2.61' 
How many millions of U.S. viewers watched "Brace for Impact"?	SELECT col6 FROM table_1_11111116_8 WHERE col2='"Brace for Impact"' 
How many millions of U.S. viewers watched the episode that first aired on March 31,2013?	SELECT col6 FROM table_1_11111116_8 WHERE col5='March 31, 2013' 
Who wrote the episodes that were viewed by 2.12 million viewers?	SELECT col4 FROM table_1_11111116_8 WHERE col6='2.12' 
The episode written by Rebecca Dameron aired on what date? 	SELECT col5 FROM table_1_11111116_6 WHERE col4='Rebecca Dameron' 
Which episode in the series drew 3.6 million U.S. viewers? 	SELECT MIN(col1) FROM table_1_11111116_6 WHERE col6='3.6' 
Who wrote the episode that aired on April 17,2011? 	SELECT col4 FROM table_1_11111116_6 WHERE col5='April 17, 2011' 
How many times did episode 79 originally air? 	SELECT COUNT(col5) FROM table_1_11111116_6 WHERE col1='79' 
How many millions of views in the country watched "Line of Departure"?	SELECT col6 FROM table_1_11111116_6 WHERE col2='"Line of Departure"' 
What is the name of the shield winner in which the mls cup winner and mls cup runner up is colorado rapids?	SELECT col1 FROM table_1_11148572_1 WHERE col2='Colorado Rapids' 
What is the name of the shield winner in which the mls cup winner and mls supporters shield runner up is Chivas usa?	SELECT col1 FROM table_1_11148572_1 WHERE col4='Chivas USA' 
who is the of the shield winnerin which the mls cup runner-up and mls cup winner is real salt lake?	SELECT col2 FROM table_1_11148572_1 WHERE col1='Real Salt Lake' 
Which shield winner has the mls cup runner up and the season is 2000?	SELECT col2 FROM table_1_11148572_1 WHERE col0='2000' 
League apps (sub)maximum?	SELECT MAX(col2) FROM table_1_1112176_1 WHERE 
When total goals is 11 what was the league apps (sub)?	SELECT MAX(col2) FROM table_1_1112176_1 WHERE col11='11' 
Which city had the charleston area convention center as its callback location	SELECT col1 FROM table_1_11129123_1 WHERE col5='Charleston Area Convention Center' 
When did the callbacks from rancho bernardo inn air	SELECT col0 FROM table_1_11129123_1 WHERE col5='Rancho Bernardo Inn' 
Since what year has KSTR-DT++ been owned?	SELECT col4 FROM table_1_11147852_1 WHERE col1='KSTR-DT ++' 
The station located in Albuquerque has been owned since what year?	SELECT col4 FROM table_1_11147852_1 WHERE col0='Albuquerque' 
What channels have stations that were affiliated in 2002?	SELECT col2 FROM table_1_11147852_1 WHERE col3='2002' 
How many stations have the call sign WUTF-DT++?	SELECT COUNT(col4) FROM table_1_11147852_1 WHERE col1='WUTF-DT ++' 
What market is KTFK-DT in?	SELECT col0 FROM table_1_11147852_1 WHERE col1='KTFK-DT' 
 what's the engine where performance is 0100km/h: 10.5s,vmax km/h (mph)	SELECT col1 FROM table_1_11167610_1 WHERE col7='0100km/h: 10.5s, VMax km/h (mph)' 
 what's the turbo where trim is 2.0 20v	SELECT col2 FROM table_1_11167610_1 WHERE col0='2.0 20v' 
 what's the torque where performance is 0100km/h: 7.5s auto,vmax: km/h (mph)	SELECT col5 FROM table_1_11167610_1 WHERE col7='0100km/h: 7.5s auto, VMax: km/h (mph)' 
 what's the transmission where turbo is yes (mitsubishi td04-16t )	SELECT col6 FROM table_1_11167610_1 WHERE col2='Yes (Mitsubishi TD04-16t )' 
 what's the fuel delivery where power is hp (kw)@6500 rpm	SELECT col3 FROM table_1_11167610_1 WHERE col4='hp (kW) @6500 rpm' 
"what's the engine with turbo being yes (mitsubishi td04-15g )"	SELECT col1 FROM table_1_11167610_1 WHERE col2='Yes (Mitsubishi TD04-15g )' 
What is the english title that has finale as 33 and peak as 42?	SELECT col1 FROM table_1_11173827_1 WHERE col6='33' AND col4='42' 
What is the english title where the premiere is less than 30.0 and the finale is bigger than 36.0?	SELECT col1 FROM table_1_11173827_1 WHERE col5<'30.0' AND col6>'36.0' 
What is the rank of the chinese title ?	SELECT col0 FROM table_1_11173827_1 WHERE col2='' 
What amount is the number of hk viewers where chinese title is ?	SELECT col7 FROM table_1_11173827_1 WHERE col2='' 
What is the weekly rank with an air date is november 12,2007?	SELECT col7 FROM table_1_11178271_1 WHERE col2='November 12, 2007' 
What is the air date of the episode "blowback"?	SELECT col2 FROM table_1_11178271_1 WHERE col1='"Blowback"' 
What is the lowest weekly rank with an air date of november 26,2007?	SELECT MIN(col7) FROM table_1_11178271_1 WHERE col2='November 26, 2007' 
What is the episode where 18-49 has a rating/share of 3.5/9	SELECT col1 FROM table_1_11178271_1 WHERE col5='3.5/9' 
What is the viewers where the rating is 5.3?	SELECT col6 FROM table_1_11178271_1 WHERE col3='5.3' 
What is the 18-49 rating/share where the viewers is 5.61?	SELECT col5 FROM table_1_11178271_1 WHERE col6='5.61' 
What is the highest of balmoor/	SELECT col3 FROM table_1_11206787_5 WHERE col1='Balmoor' 
What is the number of capacity at somerset park?	SELECT COUNT(col2) FROM table_1_11206787_5 WHERE col1='Somerset Park' 
What is the minimum capacity where airdrie united is?	SELECT MIN(col2) FROM table_1_11206787_5 WHERE col0='Airdrie United' 
What is the stadium for alloa athletic?	SELECT col1 FROM table_1_11206787_5 WHERE col0='Alloa Athletic' 
What is the highest of ayr united?	SELECT MIN(col3) FROM table_1_11206787_5 WHERE col0='Ayr United' 
What is the average?	SELECT MIN(col5) FROM table_1_11206787_5 WHERE 
When are team Galway's dates of appointment?	SELECT col5 FROM table_1_11190568_7 WHERE col0='Galway' 
When are the vacancy dates for outgoing manager Damien Fox?	SELECT col3 FROM table_1_11190568_7 WHERE col1='Damien Fox' 
Who is a replacement on the appointment date November 23,2008?	SELECT col4 FROM table_1_11190568_7 WHERE col5='23 November 2008' 
When is the date of vacancy of Davy Fitzgerald being a replacement?	SELECT col3 FROM table_1_11190568_7 WHERE col4='Davy FitzGerald' 
Which team has the outgoing manager John Meyler?	SELECT col0 FROM table_1_11190568_7 WHERE col1='John Meyler' 
How many times is 3 credits 180?	SELECT COUNT(col1) FROM table_1_11200856_1 WHERE col3='180' 
What is the hand for 4 credits is 1600?	SELECT col0 FROM table_1_11200856_1 WHERE col4='1600' 
How many 3 credits are there with 5 credits of 5?	SELECT COUNT(col3) FROM table_1_11200856_1 WHERE col5='5' 
How many 4 credits is the hand two pair?	SELECT COUNT(col4) FROM table_1_11200856_1 WHERE col0='Two pair' 
What duration is listed for Christian de la Fuente?	SELECT col5 FROM table_1_11210576_3 WHERE col2='Christian de la Fuente' 
What was the final episode for Dea Agent?	SELECT col4 FROM table_1_11210576_3 WHERE col1='DEA Agent' 
What days is greenock morton vacant?	SELECT col3 FROM table_1_11207040_6 WHERE col0='Greenock Morton' 
What are the dates of the outgoing manager colin hendry does appointments? 	SELECT col5 FROM table_1_11207040_6 WHERE col1='Colin Hendry' 
What teams does jim mcinally manage?	SELECT col0 FROM table_1_11207040_6 WHERE col1='Jim McInally' 
What days are vacant that were replaced by john brown?	SELECT col3 FROM table_1_11207040_6 WHERE col4='John Brown' 
What manner of departure is listed with an appointment date of 13 march 2008	SELECT col2 FROM table_1_11206916_2 WHERE col5='13 March 2008' 
What is the date of appointment for outgoing manager Campbell Money	SELECT col5 FROM table_1_11206916_2 WHERE col1='Campbell Money' 
What is the lowest attendance that East End Park has ever had?	SELECT MIN(col4) FROM table_1_11207040_5 WHERE col1='East End Park' 
What team plays at Palmerston Park?	SELECT col0 FROM table_1_11207040_5 WHERE col1='Palmerston Park' 
What is the lowest attandance recorded at Cappielow?	SELECT MIN(col4) FROM table_1_11207040_5 WHERE col1='Cappielow' 
What is the highest attendance at a game played by St. Johnstone?	SELECT MAX(col3) FROM table_1_11207040_5 WHERE col0='St. Johnstone' 
What is the highest attandence at a Hamilton Academical game?	SELECT MIN(col3) FROM table_1_11207040_5 WHERE col0='Hamilton Academical' 
 who is the champion where semi-finalist #2 is na and location is morrisville,nc	SELECT col1 FROM table_1_11214772_1 WHERE col6='NA' AND col4='Morrisville, NC' 
 what's the score where year is 2007	SELECT col2 FROM table_1_11214772_1 WHERE col0='2007' 
what is the total number of semi-finalist #2 where runner-up is east carolina	SELECT COUNT(col6) FROM table_1_11214772_1 WHERE col3='East Carolina' 
 who is the semi-finalist #1 where runner-up is elon university	SELECT col5 FROM table_1_11214772_1 WHERE col3='Elon University' 
 who is the runner-up where year is 2004 and champion is north carolina state	SELECT col3 FROM table_1_11214772_1 WHERE col0='2004' AND col1='North Carolina State' 
 who is the runner-up where location is ellenton,fl and year is 2004	SELECT col3 FROM table_1_11214772_1 WHERE col4='Ellenton, FL' AND col0='2004' 
what's the naturalisation by marriage with numer of jamaicans granted british citizenship being 3165	SELECT col3 FROM table_1_11214212_1 WHERE col1='3165' 
 how many numer of jamaicans granted british citizenship with naturalisation by marriage being 1060	SELECT COUNT(col1) FROM table_1_11214212_1 WHERE col3='1060' 
what's the naturalisation by marriage with regbeingtration of a minor child being 114	SELECT col3 FROM table_1_11214212_1 WHERE col4='114' 
what's the numer of jamaicans granted british citizenship with naturalisation by residence being 927	SELECT col1 FROM table_1_11214212_1 WHERE col2='927' 
what is the maximum year with registration of a minor child being 281	SELECT MAX(col0) FROM table_1_11214212_1 WHERE col4='281' 
What were the votes in the episode "The Sounds of Jungle Love,"where malakal had immunity and Kathy was exiled?	SELECT col6 FROM table_1_11220799_2 WHERE col3='Malakal' AND col0='" The Sounds of Jungle Love "' AND col4='Kathy' 
Who was rewarded when the finish was removed due to the 4th jury member's injury on day 31?	SELECT col2 FROM table_1_11220799_2 WHERE col7='Removed Due to Injury 4th Jury Member Day 31' 
